file_index,event,is_marley,is_main_track,is_es_interaction,pos_x,pos_y,pos_z,momentum_x,momentum_y,momentum_z,cluster_energy,particle_energy,plane_id,match_id,true_label,prediction_prob,predicted_label
0,30,1,1,1,-176.48962,237.26251,230.23811,-0.010534715,0.0033863105,-0.0030158015,11.259397,11.388333,2,15,1,0.99924386,1
0,34,1,1,1,-183.23723,-238.36798,431.1101,-0.010416652,0.0043395986,-0.0044041662,10.088492,10.206944,2,16,1,0.9805612,1
0,7,1,1,1,-188.69368,63.480026,222.78485,-0.022850662,0.011884853,-0.004161582,24.33643,24.3675,2,17,1,0.99975044,1
0,37,1,1,1,-203.52924,-588.1802,186.406,-0.008018905,0.005126691,0.00027105171,7.381229,7.3616667,2,18,1,0.97532177,1
0,32,1,1,1,215.82158,550.5805,423.77045,-0.015124275,0.009173758,-0.0021834257,17.6982,17.590555,2,19,1,0.9949456,1
0,13,1,1,1,-220.11273,315.50497,56.13667,-0.004111846,0.0005828244,-0.0015569899,4.348611,4.3133335,2,20,1,0.9703076,1
0,27,1,1,1,225.60738,207.4139,447.24353,-0.0066326717,0.006687731,-0.00084760826,9.90184,9.795278,2,21,1,0.97851574,1
0,16,1,1,1,236.56126,373.96478,381.2648,-0.016315952,0.0064327684,-0.0053229593,10.353409,10.266111,2,22,1,0.96240115,1
0,16,1,0,1,236.56126,373.96478,381.2648,-0.016315952,0.0064327684,-0.0053229593,9.246591,9.169167,2,-1,0,0.9923367,1
0,19,1,1,1,238.02531,-144.29382,430.02203,-0.009626028,0.0060375906,-0.0002993361,6.604375,6.641111,2,23,1,0.9473513,1
0,24,1,1,1,243.04498,-397.75613,396.9251,-0.008273044,0.008182299,-0.0023187643,10.618576,10.52,2,24,1,0.99592185,1
0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.453049,-1.0,2,-1,0,0.9999901,1
0,40,1,1,1,274.70532,-144.05058,462.2097,-0.02636478,0.012909112,-0.0071638166,17.321695,17.234444,2,27,1,0.9796876,1
0,2,1,1,1,-269.8394,238.28468,380.69073,-0.02028906,0.011483421,-0.009038155,22.627304,22.780556,2,28,1,0.99927634,1
0,40,1,0,1,274.70532,-144.05058,462.2097,-0.02636478,0.012909112,-0.0071638166,7.6104374,7.5480556,2,-1,0,0.9993357,1
0,23,1,1,1,279.12277,-61.813297,21.58247,-0.013150806,0.009370513,-0.0069675245,17.615702,17.807777,2,29,1,0.9701694,1
0,9,1,1,1,279.28745,-83.18786,88.02236,-0.0026317264,0.0031765765,-0.0009891049,3.766618,3.7622223,2,30,1,0.9301235,1
0,33,1,1,1,304.10547,-371.0707,191.18419,-0.003301656,0.0037821569,-2.3156374e-05,4.5671945,4.5958333,2,31,1,0.9832034,1
0,21,1,1,1,-324.4796,51.498844,248.415,-0.011652086,0.00804348,-0.0056090443,10.504735,10.477222,2,32,1,0.9833734,1
0,31,1,1,1,-337.67313,170.78697,126.02606,-0.002603472,0.0024494815,-0.0019126666,3.42,3.4833333,2,33,1,0.9454038,1
1,3,1,1,1,-14.579308,599.3256,300.33194,-0.0062732827,0.004892683,0.0002583534,2.964139,3.0486112,2,0,1,0.51892763,1
1,17,1,1,1,-27.428907,-335.0945,87.41697,-0.014543722,0.006881721,-0.005086772,19.986423,20.203333,2,1,1,0.99955875,1
1,25,1,1,1,-27.851357,-156.32921,4.275841,-0.020417225,0.013137059,-0.0051299715,25.29625,25.462223,2,2,1,0.98897284,1
1,21,1,1,1,42.949795,338.70068,237.59955,-0.012623422,0.006796046,-0.0058983285,18.78366,18.876944,2,3,1,0.9846731,1
1,10,1,1,1,-46.154057,269.67975,131.23306,-0.008344578,0.0074857348,-0.0026034717,11.763347,11.882778,2,4,1,0.9971335,1
1,14,1,1,1,-51.987553,-593.1324,455.07907,-0.01901176,0.0101240715,-0.0074834526,24.212042,23.799166,2,5,1,0.9998547,1
1,13,1,1,1,-62.167747,331.3601,55.345608,-0.016786294,0.009674892,-0.0031164316,16.841806,16.833334,2,6,1,0.9931977,1
1,13,1,0,1,-62.167747,331.3601,55.345608,-0.016786294,0.009674892,-0.0031164316,3.6020207,3.6430554,2,-1,0,0.92425525,1
1,15,1,1,1,-63.879036,-436.76083,411.685,-0.022937508,0.012950685,-0.0059537203,19.450672,19.400555,2,7,1,0.9938127,1
1,31,1,1,1,-66.4098,-133.65607,341.21454,-0.013512915,0.010522775,-0.0016061513,20.102348,20.045,2,8,1,0.9870281,1
1,15,1,0,1,-63.879036,-436.76083,411.685,-0.022937508,0.012950685,-0.0059537203,7.1009583,7.169722,2,-1,0,0.9742063,1
1,33,1,1,1,-70.089264,-494.26242,93.07779,-0.008972346,0.00483081,-0.0039011156,6.1313124,6.1091666,2,9,1,0.971199,1
1,1,1,1,1,-97.561775,-61.121376,184.46292,-0.008856594,0.0061047194,-0.0003506119,9.962236,10.135278,2,11,1,0.9933537,1
1,33,1,0,1,-70.089264,-494.26242,93.07779,-0.008972346,0.00483081,-0.0039011156,4.787306,4.812222,2,-1,0,0.97862214,1
1,32,1,1,1,-101.78403,207.01532,109.915085,-0.0019248067,0.0023304308,0.0004247555,2.9702914,2.9622223,2,12,1,0.69481844,1
1,6,1,1,1,107.06669,459.31116,456.49274,-0.01368372,0.01051767,-0.0022098888,15.798646,15.838333,2,13,1,0.9895188,1
1,18,1,1,1,113.405846,-470.4673,95.08871,-0.00966231,0.007419621,-0.0016856196,14.127535,14.179167,2,14,1,0.98128146,1
1,2,1,1,1,116.064156,242.29453,394.6119,-0.013264546,0.007356999,-0.0044107297,15.91721,15.845,2,15,1,0.8859405,1
1,28,1,1,1,170.95604,-297.73276,427.81738,-0.0051401705,0.0012785268,-0.0024717834,4.8762155,4.924722,2,16,1,0.88918805,1
1,9,1,1,1,179.05606,232.29958,293.97552,-0.015095666,0.0069776224,-0.0029920067,10.2733555,10.385278,2,17,1,0.9555022,1
1,37,1,1,1,-209.9916,-477.88315,349.45877,-0.013213101,0.011305555,-0.0050939946,14.58616,14.431111,2,18,1,0.9666275,1
1,23,1,1,1,-218.6545,385.0636,139.18341,-0.010829343,0.0053830147,-0.004441143,10.457674,10.6075,2,19,1,0.9850374,1
1,22,1,1,1,-227.4993,-550.1218,86.09535,-0.01562162,0.010232657,-0.006728782,17.621897,17.626112,2,20,1,0.9981369,1
1,12,1,1,1,-234.75618,175.0573,150.13853,-0.010126351,0.0063068727,-0.0010225816,10.595639,10.616667,2,21,1,0.9849266,1
1,19,1,1,1,-238.69397,-76.05352,278.75687,-0.012137988,0.008788666,-0.0021003769,12.17302,12.069167,2,22,1,0.9557504,1
1,5,1,1,1,253.04747,-499.46527,335.42184,-0.0035644807,0.0018944171,0.0008201448,3.9932704,3.9197223,2,23,1,0.9830293,1
1,40,1,1,1,-260.96664,-548.18536,255.04391,-0.016170487,0.0097649535,-0.004338236,17.68286,17.642778,2,24,1,0.99983203,1
1,38,1,1,1,271.57156,275.5198,360.00018,-0.013624011,0.0074232453,-0.00627399,17.387583,17.376944,2,25,1,0.9989371,1
1,27,1,1,1,-272.04303,258.25607,110.407265,-0.0058990787,0.0030549334,0.0005350409,6.5225353,6.611111,2,26,1,0.99013305,1
1,24,1,1,1,-274.50494,302.64432,247.78056,-0.0037753268,0.0006048295,-9.524919e-05,3.208604,3.251111,2,27,1,0.8937894,1
1,26,1,1,1,280.23285,200.07428,229.74182,-0.0026478095,0.0021179267,0.0007365243,3.130528,3.0869443,2,28,1,0.7450941,1
1,35,1,1,1,-299.54425,-553.3588,200.74565,-0.014265975,0.008558826,-0.0020222499,11.2294035,11.213333,2,29,1,0.9713787,1
1,8,1,1,1,320.5015,-237.81674,92.4072,-0.0071787345,0.0067488328,-0.0036394703,6.1778536,6.185,2,30,1,0.99980026,1
1,4,1,0,1,-331.48798,317.62964,338.04572,-0.014039679,0.009870822,-0.0023466388,7.561341,7.5905557,2,-1,0,0.9888073,1
1,4,1,1,1,-331.48798,317.62964,338.04572,-0.014039679,0.009870822,-0.0023466388,7.7324376,7.8072224,2,31,1,0.9853467,1
1,34,1,1,1,-353.67395,53.545086,18.678288,-0.004623741,0.004786873,-0.0021401867,5.8058743,5.7705555,2,32,1,0.9570672,1
2,19,1,1,1,-19.889156,-387.1669,444.60916,-0.0027658648,0.002813528,-0.0025546802,4.20175,4.033889,2,0,1,0.9734787,1
2,32,1,1,1,-21.664808,-350.4009,313.09262,-0.0035723853,0.0016754828,5.479363e-05,3.604618,3.5908334,2,1,1,0.77553934,1
2,8,1,1,1,-22.932474,452.34155,179.67787,-0.015175149,0.0073852045,-0.00589466,21.19619,21.308056,2,2,1,0.98258036,1
2,35,1,1,1,-29.532497,584.195,224.35062,-0.016693203,0.0134231085,-0.007635622,18.188951,17.945833,2,3,1,0.9716043,1
2,30,1,1,1,-43.790462,-30.017063,278.44025,-0.010711698,0.0067984303,-0.0014983192,15.017827,15.241389,2,4,1,0.9568611,1
2,23,1,1,1,55.0204,-598.5312,433.69534,-0.006490562,0.0019795052,-0.00027921505,6.9122705,6.8072224,2,5,1,0.991876,1
2,29,1,1,1,64.235115,134.27438,436.6478,-0.011303758,0.007825989,-0.0054384097,17.55291,17.6525,2,6,1,0.9953205,1
2,39,1,0,1,76.2813,-372.94128,191.34769,-0.018995028,0.011253144,-0.0037233876,7.896639,7.6583333,2,-1,0,0.9248085,1
2,39,1,1,1,76.2813,-372.94128,191.34769,-0.018995028,0.011253144,-0.0037233876,17.31656,17.085,2,7,1,0.966561,1
2,15,1,1,1,83.977615,-238.11528,134.89151,-0.011304147,0.004860379,-0.004590684,15.768077,15.550278,2,8,1,0.991469,1
2,25,1,1,1,100.70072,-111.63153,125.531975,-0.015490234,0.0074176537,-0.0030471443,19.437153,19.340555,2,9,1,0.95332676,1
2,37,1,1,1,108.8381,-305.29694,35.556458,-0.023140699,0.011630363,-0.007892877,31.659016,31.439722,2,10,1,0.99931836,1
2,3,1,1,1,127.02298,-100.18625,401.70337,-0.018149266,0.01124323,-0.007962038,26.122353,26.1975,2,11,1,0.99356633,1
2,2,1,1,1,139.57364,-198.45105,65.9661,-0.004578261,0.003830308,7.171126e-05,6.655646,6.5936112,2,12,1,0.975154,1
2,40,1,1,1,141.48549,-46.833317,439.8607,-0.008546506,0.002970853,-0.003471742,10.637875,10.682222,2,13,1,0.97316736,1
2,18,1,1,1,141.99965,211.58734,319.76282,-0.0070319856,0.0054627857,-0.0023303956,9.686973,9.632222,2,14,1,0.96622187,1
2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125072,2.7925,2,-1,0,0.5634414,1
2,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5979373,2.5377777,2,-1,0,0.5638696,1
2,5,1,1,1,182.41136,-546.3773,378.63007,-0.017201878,0.011487502,-0.0023927977,19.438911,19.199444,2,15,1,0.99851364,1
2,34,1,1,1,185.84882,227.82271,303.2183,-0.0046846303,0.0039617317,-0.0037203704,7.6579514,7.6091666,2,16,1,0.97699976,1
2,7,1,1,1,-184.67813,-347.01685,255.79953,-0.018554587,0.0120228175,-0.0043631666,14.572417,14.592222,2,17,1,0.9751648,1
2,7,1,0,1,-184.67813,-347.01685,255.79953,-0.018554587,0.0120228175,-0.0043631666,6.448896,6.4419446,2,-1,0,0.9585918,1
2,31,1,1,1,-193.05234,-465.95804,229.51053,-0.012406039,0.0066475593,-0.0031394365,15.267166,15.258333,2,18,1,0.94910395,1
2,14,1,1,1,-200.41064,-22.677578,373.1306,-0.0040560733,0.0020851274,-0.0027728742,5.240521,5.3055553,2,19,1,0.972934,1
2,10,1,1,1,210.38634,66.456825,297.319,-0.0031295808,0.0036813575,-0.0018333717,5.134264,5.0736113,2,20,1,0.9661116,1
2,11,1,1,1,-228.55537,-229.00009,122.658134,-0.02264266,0.012491875,-0.008212552,27.305838,27.486944,2,-1,1,0.9718658,1
2,33,1,1,1,241.39339,14.765117,424.2098,-0.019808045,0.013051434,-0.0063314755,21.994005,21.98889,2,21,1,0.99963725,1
2,1,1,1,1,-237.64507,-527.1128,454.80457,-0.019674527,0.009625675,-0.0043608123,19.33284,19.393055,2,23,1,0.99816716,1
2,21,1,1,1,-240.47711,578.5695,425.14886,-0.0046172244,0.0038673053,0.0003794999,5.7955832,5.8594446,2,24,1,0.9823251,1
2,27,1,1,1,-244.40396,-464.46753,191.61218,-0.011332928,0.0061418233,-0.004346172,14.226847,14.242778,2,25,1,0.86398834,1
2,36,1,1,1,271.1056,-151.56013,246.35,-0.025105603,0.013505823,-0.007443602,28.940521,28.825277,2,26,1,0.967995,1
2,28,1,1,1,-267.24243,-345.20035,148.64714,-0.02664756,0.015442361,-0.011290861,30.346897,30.324167,2,27,1,0.99621433,1
2,38,1,1,1,289.56415,66.85075,167.80667,-0.014539004,0.008849198,-0.0028503987,18.219463,18.289444,2,28,1,0.9998087,1
2,6,1,1,1,319.42044,260.93304,265.38397,-0.011584579,0.0063358424,-0.005047653,14.46761,14.514722,2,29,1,0.98012537,1
2,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3880138,2.3930554,2,-1,0,0.5767205,1
3,3,1,1,1,7.045585,-493.4534,318.23923,-0.012963741,0.009252161,-0.0041248696,6.3536735,6.158056,2,0,1,0.986121,1
3,4,1,0,1,-6.407485,-442.16312,189.52466,-0.018205648,0.014629257,-0.008140265,10.689486,10.959167,2,-1,0,0.9995629,1
3,34,1,1,1,-8.047911,-362.6713,126.358315,-0.0053927926,0.0031672248,-0.003571673,8.236507,8.368333,2,1,1,0.9174738,1
3,4,1,1,1,-6.407485,-442.16312,189.52466,-0.018205648,0.014629257,-0.008140265,12.855792,12.936111,2,2,1,0.99448955,1
3,4,1,0,1,-6.407485,-442.16312,189.52466,-0.018205648,0.014629257,-0.008140265,3.213639,3.1769445,2,-1,0,0.87000215,1
3,11,1,1,1,-20.716642,-50.538754,421.8003,-0.0142672695,0.008378031,-0.0022064731,9.380702,9.467778,2,3,1,0.9769008,1
3,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.7259376,3.8322222,2,-1,0,0.5792135,1
3,9,1,1,1,61.219944,106.75846,151.32172,-0.012729324,0.005521757,-0.0044110604,16.647333,16.778889,2,4,1,0.9787275,1
3,32,1,1,1,67.55976,8.151045,67.21867,-0.01015074,0.0066604284,-0.0047832807,13.056451,12.8975,2,5,1,0.9908676,1
3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7830832,2.7386112,2,-1,0,0.56274223,1
3,40,1,1,1,82.988785,-160.41173,164.51141,-0.004185022,0.0030478695,0.00070537615,5.8079653,5.6675,2,6,1,0.9930797,1
3,2,1,1,1,-84.5095,523.38385,199.14444,-0.0027294606,0.001158634,0.0005450823,3.2111943,2.9858334,2,7,1,0.60782444,1
3,39,1,1,1,93.29037,-138.07458,367.0047,-0.015629465,0.00672579,-0.002745835,19.511847,19.550556,2,8,1,0.9904903,1
3,27,1,1,1,-90.516426,-230.45036,319.1082,-0.00466378,0.0013089291,-0.0025486723,5.678056,5.8230557,2,10,1,0.9931961,1
3,1,1,1,1,100.178955,-419.69656,461.59183,-0.013951718,0.008230857,-0.006475526,10.097709,10.133611,2,12,1,0.97784096,1
3,1,1,0,1,100.178955,-419.69656,461.59183,-0.013951718,0.008230857,-0.006475526,8.708208,8.569167,2,-1,0,0.9752246,1
3,35,1,1,1,-124.96266,121.765594,150.25023,-0.0038984902,0.002626952,-0.0009988196,5.0192156,5.0844445,2,13,1,0.9658518,1
3,8,1,1,1,134.01276,-178.15999,127.18214,-0.009003543,0.0049034636,-0.00264607,12.154424,12.061389,2,14,1,0.9716309,1
3,23,1,1,1,139.02371,-131.82529,368.72003,-0.004670326,0.0007100855,-0.0011917792,4.1440697,4.1880555,2,15,1,0.96304595,1
3,37,1,1,1,-139.9637,-6.1970916,238.14015,-0.002535846,0.00093142834,-0.0023007556,3.4924862,3.45,2,16,1,0.9377282,1
3,38,1,1,1,-150.02327,363.84464,74.49395,-0.011572391,0.008491617,-0.0066440697,11.830049,11.721666,2,17,1,0.9737257,1
3,38,1,0,1,-150.02327,363.84464,74.49395,-0.011572391,0.008491617,-0.0066440697,3.689778,3.7480555,2,-1,0,0.96892315,1
3,22,1,0,1,239.66235,-299.49963,332.3455,-0.017227728,0.010287459,-0.004270884,3.5376248,3.5930555,2,-1,0,0.90410274,1
3,30,1,1,1,-165.21574,-13.416888,205.21622,-0.0075391424,0.0058994824,-0.0028855782,9.39375,9.245277,2,18,1,0.9945826,1
3,10,1,1,1,194.59816,219.78026,338.04398,-0.024577064,0.014041989,-0.006080543,23.519922,23.657778,2,20,1,0.99996924,1
3,25,1,1,1,-195.74057,31.619728,230.31703,-0.014666779,0.01284489,-0.0042208587,10.0,9.959444,2,21,1,0.97379875,1
3,28,1,1,1,-216.27727,178.47255,316.22983,-0.016860705,0.012237076,-0.006841908,23.488775,23.733334,2,22,1,0.98901385,1
3,36,1,1,1,231.98979,233.05283,180.27792,-0.006501495,0.004118836,0.00048380907,8.134785,8.113334,2,23,1,0.9756575,1
3,22,1,1,1,239.66235,-299.49963,332.3455,-0.017227728,0.010287459,-0.004270884,16.657736,16.619444,2,24,1,0.9816003,1
3,12,1,1,1,-238.16335,-580.77325,275.02808,-0.012224463,0.009390684,-0.0038700863,14.411528,14.366111,2,25,1,0.9972857,1
3,15,1,0,1,-245.29036,340.29626,52.42297,-0.017213749,0.013403929,-0.0063863113,8.096375,8.098889,2,-1,0,0.97734123,1
3,15,1,1,1,-245.29036,340.29626,52.42297,-0.017213749,0.013403929,-0.0063863113,12.815445,12.727222,2,26,1,0.98355585,1
3,14,1,1,1,-265.45584,107.38693,280.48215,-0.02627991,0.016480014,-0.006937756,26.130812,26.264723,2,28,1,0.9950128,1
3,20,1,1,1,-270.47787,40.97811,107.25915,-0.004914124,0.0033824074,0.00031151745,4.972347,4.9525,2,29,1,0.98697376,1
3,18,1,1,1,280.99045,291.38278,23.270332,-0.009535176,0.0038850908,-0.0019903164,10.074139,10.063611,2,30,1,0.97501284,1
3,19,1,1,1,291.37256,-23.716297,437.98615,-0.0038055328,0.0016858832,-0.0027803772,4.7660694,4.691111,2,31,1,0.971867,1
3,6,1,1,1,300.90125,113.02582,275.0585,-0.014740352,0.008098454,-0.006917569,16.050888,16.171112,2,32,1,0.9964665,1
3,24,1,1,1,301.2216,-169.90059,317.38522,-0.010589314,0.004484793,-0.004635185,9.649501,9.657778,2,33,1,0.9999609,1
3,26,1,1,1,304.34976,573.9141,364.99365,-0.019188674,0.009235444,-0.0038152426,17.428354,17.248056,2,34,1,0.99927765,1
3,13,1,1,1,-309.2747,-555.6654,141.06941,-0.004430251,0.0015937943,0.0005910217,3.2842014,3.3263888,2,35,1,0.74275583,1
3,17,1,1,1,-334.1494,444.2471,164.39847,-0.012146256,0.008206457,-0.0055811475,12.800375,12.883333,2,36,1,0.9998274,1
3,5,1,1,1,-359.75522,-150.69553,305.28326,-0.0035719674,0.0005412272,-0.00019496778,2.9070349,2.8941667,2,37,1,0.77214307,1
4,28,1,1,1,16.68654,185.9517,328.17062,-0.003230121,0.00046606138,-0.0018746352,3.8923473,3.9397223,2,0,1,0.98796684,1
4,16,1,0,1,-31.531805,-221.31143,305.9427,-0.012997602,0.0079280045,-0.0050739157,3.5739372,3.5113888,2,-1,0,0.90405035,1
4,16,1,1,1,-31.531805,-221.31143,305.9427,-0.012997602,0.0079280045,-0.0050739157,15.227867,15.318611,2,1,1,0.98885334,1
4,34,1,1,1,-38.728622,-154.43533,134.6015,-0.004759167,0.0036448413,0.00010807567,6.7913685,6.683889,2,2,1,0.9950783,1
4,36,1,1,1,-45.213364,391.00388,280.45743,-0.0054743793,0.0037732408,0.00059574173,7.4955974,7.6744447,2,3,1,0.988734,1
4,3,1,0,1,145.40707,-368.76236,314.17123,-0.015420362,0.010163514,-0.004737912,5.760958,5.8461113,2,-1,0,0.9668966,1
4,40,1,1,1,-83.83168,-188.28539,419.1351,-0.0029534327,0.0005818549,0.00043212072,3.2802014,3.2058334,2,5,1,0.81697965,1
4,38,1,1,1,98.43503,66.366394,2.8676322,-0.008655162,0.0052852924,-0.004380914,12.753472,12.617778,2,6,1,0.9861268,1
4,26,1,1,1,-97.266365,399.15744,368.67465,-0.010601021,0.0063146036,-0.0022961732,8.514548,8.505278,2,7,1,0.99615026,1
4,35,1,1,1,131.62898,112.65956,371.0976,-0.0035773236,0.0017009246,-0.0025084328,4.200889,4.196944,2,8,1,0.98136294,1
4,3,1,1,1,145.40707,-368.76236,314.17123,-0.015420362,0.010163514,-0.004737912,12.97391,12.885834,2,9,1,0.9998914,1
4,25,1,1,1,-141.35704,589.6002,231.44315,-0.018826552,0.014389501,-0.0065203784,5.298993,5.457222,2,10,1,0.95121825,1
4,6,1,1,1,-144.416,177.68077,154.18617,-0.020689404,0.013222829,-0.0039466186,27.679375,27.841389,2,11,1,0.98486936,1
4,17,1,1,1,147.10406,96.243996,265.97653,-0.0063353786,0.0052185515,-0.004548009,8.726285,8.738611,2,12,1,0.9876907,1
4,25,1,0,1,-141.35704,589.6002,231.44315,-0.018826552,0.014389501,-0.0065203784,3.644646,3.7,2,-1,0,0.92331564,1
4,23,1,1,1,166.47098,555.2264,287.6967,-0.020012714,0.013178895,-0.005975656,24.504175,24.358334,2,13,1,0.9997838,1
4,37,1,1,1,-185.92673,87.14174,408.06818,-0.015294119,0.0085505545,-0.0016534752,18.970486,18.754444,2,14,1,0.9232153,1
4,32,1,1,1,-186.73161,-127.92902,387.85864,-0.012405649,0.008481103,-0.0007031276,7.556785,7.6466665,2,15,1,0.98575044,1
4,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.1440554,3.095,2,-1,0,0.70324284,1
4,9,1,1,1,191.11836,354.68057,304.93854,-0.003925917,0.0017811876,0.00068215985,4.4272294,4.2988887,2,16,1,0.9744178,1
4,32,1,0,1,-186.73161,-127.92902,387.85864,-0.012405649,0.008481103,-0.0007031276,3.6664584,3.5694444,2,-1,0,0.7980198,1
4,30,1,1,1,-200.18823,-552.41925,444.31577,-0.006752921,0.0033178602,-0.0012457467,8.06711,8.121944,2,17,1,0.9807082,1
4,33,1,1,1,-203.41983,206.09816,1.8392859,-0.0039318586,0.0014996158,-0.0028085466,4.0629997,4.0088887,2,18,1,0.9827528,1
4,21,1,1,1,207.5159,-425.20554,259.22125,-0.0061848685,0.0014392093,-0.0018097567,6.6389933,6.6586113,2,19,1,0.9886828,1
4,12,1,1,1,-206.48181,-361.9258,115.901215,-0.00568377,0.0019121302,-0.002582577,6.3663335,6.4391665,2,20,1,0.9833967,1
4,39,1,1,1,-226.73608,183.29704,453.3462,-0.005018668,0.003639726,-0.0032805067,6.923021,6.981111,2,21,1,0.9930554,1
4,8,1,1,1,266.98737,361.2518,11.062779,-0.018706588,0.013139238,-0.004823555,22.191896,22.046389,2,24,1,0.9933981,1
4,4,1,1,1,268.26553,-123.076744,352.56213,-0.0036334193,0.0028129888,-0.002373966,4.744611,4.733611,2,25,1,0.9954122,1
4,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6859097,2.7308333,2,-1,0,0.6366053,1
4,13,1,1,1,-289.97336,512.46185,319.21094,-0.00949725,0.007895543,-0.0048987907,13.125605,13.241944,2,26,1,0.9936294,1
4,19,1,1,1,324.86514,442.60464,195.08652,-0.03111817,0.018965414,-0.009804366,32.545345,35.890556,2,27,1,0.9999813,1
4,10,1,1,1,322.61426,324.66016,17.062561,-0.011476104,0.0075048665,-0.0042325095,12.39866,12.393333,2,28,1,0.9857706,1
4,18,1,1,1,323.352,-429.27856,361.26443,-0.005421426,0.0034018068,0.00058355095,6.1384583,6.1594443,2,29,1,0.99118304,1
4,5,1,1,1,355.6944,311.08115,294.55154,-0.007857009,0.0045616194,-0.0029021325,9.024729,9.1258335,2,30,1,0.9850212,1
4,14,1,1,1,360.95895,-383.2504,142.36533,-0.010035927,0.005010515,-0.0007609108,7.4648895,7.4555554,2,31,1,0.98472244,1
5,21,1,1,1,-2.5898833,351.53635,153.89784,-0.025377458,0.01308363,-0.0078184465,22.16636,22.028334,2,0,1,0.9898532,1
5,28,1,1,1,16.580717,-305.4528,348.5509,-0.015007496,0.0070605455,-0.0051900214,19.16829,18.88611,2,1,1,0.9652695,1
5,34,1,1,1,-13.105725,-478.2899,97.82731,-0.0041180784,0.0027670728,-0.003182011,6.525764,6.595,2,2,1,0.9984137,1
5,10,1,1,1,31.514992,-77.28234,40.21533,-0.012731129,0.0076749125,-0.0040152646,16.693987,16.62111,2,3,1,0.95151883,1
5,32,1,1,1,43.889835,495.78717,143.55038,-0.009410047,0.0062213303,-0.0007295786,11.897813,12.066944,2,4,1,0.9993635,1
5,27,1,1,1,-44.402317,-132.04758,193.87207,-0.004418266,0.0008858172,-0.0005247463,5.1702495,5.213889,2,5,1,0.9784298,1
5,22,1,1,1,76.712776,-164.68227,385.5372,-0.0041058618,0.002440267,0.00078234146,5.0166945,4.998611,2,6,1,0.9093348,1
5,2,1,1,1,-82.86276,33.73014,17.57173,-0.010663757,0.0052782167,-0.0023540407,9.216536,9.178889,2,7,1,0.9786289,1
